,sell_price,rent_price,net_area,gross_area,effi_ratio,layout,orit,upd_dt,ttl_flt,prop_val,rpy_prd,inc_reqr,addr,latitude,longitude
175,6.5,,645.0,827.0,78.0,3.0,Southeast,2019-05-14,2100.0,6500000.0,30,36398.0, 23 TIN KING ROAD,22.405430600000003,113.9638478
176,8.25,,454.0,614.0,74.0,,,2019-05-18,1624.0,8250000.0,30,46198.0, 100 YEUNG UK ROAD,22.3659929,114.1199724
177,46.0,,1269.0,1645.0,77.0,4.0,Southeast,2019-05-17,120.0,46000000.0,30,214656.0, 1 BROADCAST DRIVE,22.3400292,114.1826597
178,35.0,,1413.0,1700.0,83.0,3.0,Northwest,2019-05-19,46.0,35000000.0,30,163325.0,,22.2793278,
179,11.3,,694.0,862.0,81.0,3.0,,2019-05-19,840.0,11300000.0,30,52731.0, 15-17 ON KING STREET,22.396586399999997,114.2099608
180,7.0,,445.0,511.0,87.0,2.0,East,2019-05-18,4000.0,7000000.0,30,39198.0, 22-26 WAI TSUEN ROAD,22.37323815,114.120798554016
181,11.0,19000.0,615.0,803.0,77.0,3.0,South,2019-05-16,1890.0,11000000.0,30,51331.0, 9 YUEN LUNG STREET,22.4444208,114.0370964
182,9.0,,547.0,718.0,76.0,2.0,Southwest,2019-05-18,1744.0,9000000.0,30,46664.0, 69 SIU LEK YUEN ROAD,22.383174800000003,114.21576961606
183,7.5,,502.0,,,,,2019-05-19,499.0,7500000.0,30,41998.0, 18 CASTLE PEAK ROAD TAM MEI,,
184,19.0,32000.0,681.0,681.0,100.0,2.0,South,2019-05-17,1429.0,19000000.0,30,88662.0, 28 SHEUNG SHING STREET,22.3170084,114.1798073
185,11.0,,727.0,901.0,81.0,,,2019-05-19,1064.0,11000000.0,30,51331.0, 600 SAI SHA ROAD,22.4164228,114.2254689
186,12.0,,638.0,843.0,76.0,3.0,Northeast,2019-05-20,390.0,12000000.0,30,55997.0, 9 TONG TAK STREET,22.30859,114.2591557
187,7.28,,515.0,670.0,77.0,,Northwest,2019-05-16,337.0,7280000.0,30,40766.0, 18 PO YIP STREET,22.4478326,114.029746
188,26.5,52000.0,686.0,961.0,71.0,2.0,Northwest,2019-05-17,177.0,26500000.0,30,123660.0, 212 GLOUCESTER ROAD,22.2818349,114.1829625
189,17.0,,777.0,,,3.0,,2019-05-17,970.0,17000000.0,30,79329.0, 100 TAI HO ROAD,22.3735116,114.1173709
190,3.38,,381.0,531.0,72.0,,,2019-05-14,7239.0,3380000.0,30,18927.0, 5 LEI TUNG ESTATE ROAD,22.2434408,114.1579009
191,17.0,,,,,3.0,,2019-05-17,970.0,17000000.0,30,79329.0, 100 TAI HO ROAD,22.3735116,114.1173709
192,15.9,,739.0,912.0,81.0,4.0,Southeast,2019-05-09,9812.0,15900000.0,30,74196.0, 18A SOUTH HORIZON DRIVE,22.243262899999998,114.148493229945
193,9.5,27000.0,614.0,800.0,77.0,1.0,North,2019-05-18,22.0,9500000.0,30,46664.0, 132-133 Gloucester Road,22.2818349,114.1829625
194,8.8,,800.0,925.0,86.0,3.0,,2019-05-19,350.0,8800000.0,30,46664.0, 23 TOWN PARK ROAD SOUTH,22.43978,114.0178567
195,26.5,,1259.0,1643.0,77.0,3.0,North,2019-05-19,500.0,26500000.0,30,123660.0, 80 SHEUNG SHING STREET,22.3170084,114.1798073
196,5.6,,546.0,709.0,77.0,,,2019-05-18,2864.0,5600000.0,30,31358.0, 3 TIN KWAI ROAD,22.4638201,114.0040795
197,18.0,,688.0,,,2.0,,2019-05-19,576.0,18000000.0,30,83996.0, 8 WUI CHEUNG ROAD,22.30526925,114.166677722034
198,20.0,,636.0,836.0,76.0,2.0,Southeast,2019-05-18,2126.0,20000000.0,30,93329.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
199,12.0,,640.0,876.0,73.0,3.0,Northwest,2019-05-18,1624.0,12000000.0,30,55997.0, 100 YEUNG UK ROAD,22.3659929,114.1199724
200,6.8,,429.0,,,2.0,,2019-05-19,1129.0,6800000.0,30,38078.0, 38 YUEN LONG ON NING ROAD,22.445954999999998,114.0225629
201,8.19,,450.0,608.0,74.0,2.0,Southwest,2019-05-18,1624.0,8200000.0,30,45918.0, 100 YEUNG UK ROAD,22.3659929,114.1199724
202,5.78,,395.0,531.0,74.0,,,2019-05-17,1576.0,5780000.0,30,32366.0, 8 FUK HANG TSUEN ROAD,22.4163223,113.9901001
203,9.0,,466.0,,,,,2019-05-18,973.0,9000000.0,30,46664.0, 33 LAI PING ROAD,22.411178699999997,114.2095081
204,19.0,,958.0,1264.0,76.0,3.0,,2019-05-18,1536.0,19000000.0,30,88662.0, 1 MEI TIN ROAD,22.37017645,114.175091693505
205,7.7,,502.0,688.0,73.0,3.0,Southeast,2019-05-13,1280.0,7700000.0,30,43118.0, 9 YUK NGA LANE,22.3233619,114.2553609
206,46.8,,1160.0,,,,,2019-05-16,691.0,46800000.0,30,218389.0, 9 AUSTIN ROAD WEST,22.3030412,114.159420083288
207,12.3,,450.0,688.0,65.0,3.0,Northeast,2019-05-19,174.0,12300000.0,30,57397.0, 3 YING FAI TERRACE,22.2812585,114.1509239
208,23.8,,1211.0,1308.0,93.0,3.0,South,2019-05-19,480.0,23800000.0,30,111061.0, 16 LA SALLE ROAD,22.332151500000002,114.1816995
209,5.25,,448.0,579.0,77.0,2.0,,2019-05-19,1536.0,5250000.0,30,29399.0, 8 TIN SHUI ROAD,22.45833485,113.998702060825
210,9.3,,850.0,,,3.0,,2019-05-18,1620.0,9300000.0,30,46664.0, 68 KUNG UM ROAD,22.4388815,114.0257915
211,7.0,,445.0,511.0,87.0,2.0,Northeast,2019-05-14,4000.0,7000000.0,30,39198.0, 22-26 WAI TSUEN ROAD,22.37323815,114.120798554016
212,5.2,,422.0,509.0,83.0,,,2019-05-18,96.0,5200000.0,30,29119.0, 17-53 HOP YICK ROAD,22.4416524,114.031032371721
213,6.88,,340.0,,,2.0,,2019-05-19,48.0,6880000.0,30,38526.0,,22.2793278,
214,7.2,15000.0,633.0,814.0,78.0,3.0,,2019-05-18,1776.0,7200000.0,30,40318.0, 3 TIN WU ROAD,22.4521749,114.0016309
215,5.68,,547.0,709.0,77.0,3.0,Southeast,2019-05-19,3968.0,5680000.0,30,31806.0, 2 TIN LUNG ROAD,22.45898455,114.005823857471
216,6.3,,321.0,405.0,79.0,2.0,Southwest,2019-05-19,4760.0,6300000.0,30,35278.0, 18 ON LUK STREET,22.4234819,114.2331845
217,7.58,16500.0,457.0,627.0,73.0,2.0,,2019-05-19,1624.0,7580000.0,30,42446.0, 100 YEUNG UK ROAD,22.3659929,114.1199724
218,10.19,,644.0,884.0,73.0,3.0,North,2019-05-19,2184.0,10200000.0,30,47598.0, 1 NGAN O ROAD,22.313826300000002,114.2675129
219,17.3,,904.0,1174.0,77.0,3.0,Northwest,2019-05-19,6504.0,17300000.0,30,80729.0, 100 SHING TAI ROAD,22.27664325,114.239772961432
220,9.1,,761.0,952.0,80.0,3.0,,2019-05-17,328.0,9100000.0,30,46664.0, 31 LO FAI ROAD,22.461811800000003,114.1920833
221,8.8,,521.0,666.0,78.0,2.0,,2019-05-17,9812.0,8800000.0,30,46664.0, 18A SOUTH HORIZON DRIVE,22.243262899999998,114.148493229945
222,43.0,,1293.0,1578.0,82.0,3.0,West,2019-05-15,,43000000.0,30,200656.0,,22.2793278,
223,5.5,,308.0,468.0,66.0,1.0,,2019-05-10,52.0,5500000.0,30,30798.0, 24-28 ABERDEEN MAIN ROAD,22.249405499999998,114.1533519
224,6.18,,308.0,468.0,66.0,1.0,South,2019-05-10,52.0,6180000.0,30,34606.0, 24-28 ABERDEEN MAIN ROAD,22.249405499999998,114.1533519
225,6.9,,482.0,,,,,2019-05-19,1407.0,6900000.0,30,38638.0, 6 YING HONG STREET,22.29636575,113.951197151105
226,56.0,,1049.0,1454.0,72.0,3.0,South,2019-05-18,1122.0,56000000.0,30,261320.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
227,6.58,15000.0,526.0,686.0,77.0,2.0,,2019-05-13,672.0,6580000.0,30,36846.0, 138 SHAP PAT HEUNG ROAD,22.437359899999997,114.0254431
228,15.0,35000.0,1229.0,,,4.0,,2019-05-11,236.0,15000000.0,30,69996.0, 18 HUNG SHUN ROAD,22.433027,113.9989821
229,6.5,,264.0,390.0,68.0,1.0,,2019-05-18,73.0,6500000.0,30,36398.0, 4-6 ST. STEPHEN'S LANE,22.2843675,114.1422203
230,22.8,,1195.0,1450.0,82.0,3.0,Northwest,2019-05-19,144.0,22800000.0,30,106395.0, 27-31 PERTH STREET,22.321538399999998,114.1807217
231,9.5,,663.0,,,3.0,Southeast,2019-05-17,1717.0,9500000.0,30,46664.0, 48 WING SHUN STREET,22.3653666,114.1133174
232,6.2,,358.0,483.0,74.0,2.0,,2019-05-19,832.0,6200000.0,30,34718.0, 11-17 SHA TIN CENTRE STREET,22.380889800000002,114.1874004
233,18.8,,792.0,1088.0,73.0,2.0,West,2019-05-19,16.0,18800000.0,30,87729.0,,22.2793278,
234,17.3,35000.0,1065.0,1390.0,77.0,4.0,,2019-05-17,482.0,17300000.0,30,80729.0, 5 FO CHUN ROAD,22.4317126,114.2033784
235,8.8,,642.0,,,,,2019-05-13,1407.0,8800000.0,30,46664.0, 6 YING HONG STREET,22.29636575,113.951197151105
236,14.2,,974.0,1127.0,86.0,3.0,Southeast,2019-05-16,2504.0,14200000.0,30,66263.0, 1 TSUN KING ROAD,22.400996399999997,114.2020268
237,5.88,,549.0,714.0,77.0,3.0,,2019-05-19,1776.0,5880000.0,30,32926.0, 3 TIN WU ROAD,22.4521749,114.0016309
238,9.1,,822.0,,,3.0,,2019-05-18,1620.0,9100000.0,30,46664.0, 68 KUNG UM ROAD,22.4388815,114.0257915
239,6.2,12800.0,512.0,644.0,80.0,2.0,North,2019-05-07,792.0,6200000.0,30,34718.0, 1 SHEK PAI TAU PATH,22.4006151,113.974089877564
240,90.0,,1513.0,1925.0,79.0,3.0,East,2019-05-17,1054.0,90000000.0,30,419978.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
241,4.18,,268.0,354.0,76.0,,,2019-05-06,304.0,4180000.0,30,23407.0, 9 FUNG YAU STREET EAST,22.44293925,114.034897540953
242,13.0,,656.0,874.0,75.0,,,2019-05-18,1360.0,13000000.0,30,60664.0, 1 MEI TIN ROAD,22.37017645,114.175091693505
243,8.5,,651.0,848.0,77.0,3.0,,2019-05-08,352.0,8500000.0,30,46664.0, 88 FUNG CHEUNG ROAD,22.4431897,114.0322768
244,13.0,,765.0,,,,,2019-05-18,1717.0,13000000.0,30,60664.0, 48 WING SHUN STREET,22.3653666,114.1133174
245,51.0,,1991.0,2202.0,90.0,4.0,,2019-05-19,108.0,51000000.0,30,237988.0, 8 SEYMOUR ROAD,22.28219,114.14985
246,5.95,,450.0,586.0,77.0,2.0,Northeast,2019-05-15,542.0,5950000.0,30,33318.0, 83 SHAP PAT HEUNG ROAD,22.437359899999997,114.0254431
247,4.98,,254.0,376.0,68.0,1.0,West,2019-05-16,146.0,4980000.0,30,27887.0, 80 SHEK PAI WAN ROAD,22.2495581,114.1481616
248,11.0,,648.0,811.0,80.0,3.0,South,2019-05-17,3360.0,11000000.0,30,51331.0, 398 CASTLE PEAK ROAD TSUEN WAN,22.374303100000002,114.1143807
249,6.9,,511.0,644.0,79.0,2.0,West,2019-05-20,792.0,6900000.0,30,38638.0, 1 SHEK PAI TAU PATH,22.4006151,113.974089877564
250,6.9,,451.0,554.0,81.0,2.0,North,2019-05-13,2788.0,6900000.0,30,38638.0, 1-23 NAM NING STREET,22.248113399999998,114.1537123
251,8.8,,560.0,808.0,69.0,3.0,,2019-05-19,1942.0,8800000.0,30,46664.0, 52 Tai Chung Kiu Road,22.3849099,114.1987833
252,5.4,,269.0,385.0,70.0,1.0,,2019-05-19,1584.0,5400000.0,30,30238.0, 20-30 TAI CHUNG KIU ROAD,22.376154999999997,114.1896375
253,4.0,,431.0,518.0,83.0,,,2019-05-15,3890.0,4000000.0,30,22399.0, 2 WU SAU STREET,22.3744121,113.9691066
254,7.5,,645.0,827.0,78.0,2.0,Northwest,2019-05-18,3500.0,7500000.0,30,41998.0, 9 KAM YING ROAD,22.4226181,114.2360098
255,29.8,48000.0,990.0,1326.0,75.0,3.0,Southwest,2019-05-18,604.0,29800000.0,30,139060.0, 1 BEACON HILL ROAD,43.7536876,-79.5872671
256,8.0,17000.0,362.0,,,2.0,East,2019-05-19,1008.0,8000000.0,30,44798.0, 23 SUNG ON STREET,22.312991600000004,114.1896428
257,3.98,,244.0,380.0,64.0,2.0,,2019-05-07,33.0,3980000.0,30,22287.0,,22.2793278,
258,5.88,,552.0,714.0,77.0,3.0,Northwest,2019-05-19,3472.0,5880000.0,30,32926.0, 1 TIN WU ROAD,22.4521749,114.0016309
259,12.5,,505.0,782.0,65.0,2.0,West,2019-05-19,988.0,12500000.0,30,58330.0, 188 CANTON ROAD,22.321643899999998,114.1666295
260,3.8,,252.0,358.0,70.0,1.0,,2019-05-07,114.0,3800000.0,30,21279.0, 11-15 FUNG YAU STREET NORTH,22.4437,114.032814274629
261,11.2,,727.0,901.0,81.0,3.0,Northeast,2019-05-19,1064.0,11200000.0,30,52264.0, 600 SAI SHA ROAD,22.4164228,114.2254689
262,17.0,,906.0,1156.0,78.0,,,2019-05-18,1375.0,17000000.0,30,79329.0, 28 LOK KING STREET,22.3941987,114.1978431
263,6.0,,304.0,410.0,74.0,2.0,Northeast,2019-05-19,10642.0,6000000.0,30,33598.0,,22.2793278,
264,10.5,,637.0,821.0,78.0,3.0,South,2019-05-11,2200.0,10500000.0,30,48998.0, 8 YUEN LUNG STREET,22.442700600000002,114.0357349
265,22.0,,919.0,1270.0,72.0,3.0,North,2019-05-18,55.0,22000000.0,30,102661.0, 110 ARGYLE STREET,22.3192056,114.1688067
266,12.0,,688.0,900.0,76.0,3.0,,2019-05-18,48.0,12000000.0,30,55997.0,,22.2793278,
267,9.0,,944.0,1088.0,87.0,4.0,South,2019-05-19,350.0,9000000.0,30,46664.0, 23 TOWN PARK ROAD SOUTH,22.43978,114.0178567
268,8.0,,593.0,721.0,82.0,,Northeast,2019-05-20,600.0,8000000.0,30,44798.0, 11 ON CHUN STREET,22.42937765,114.237243843125
269,16.0,,954.0,1225.0,78.0,2.0,North,2019-05-16,551.0,16000000.0,30,74663.0, 8 ON CHUN STREET,22.42929025,114.2368739
270,12.0,,823.0,,,3.0,,2019-05-18,545.0,12000000.0,30,55997.0, 21 FO CHUN ROAD,22.4315234,114.203660360569
271,11.0,24000.0,583.0,,,2.0,Northwest,2019-05-15,628.0,11000000.0,30,51331.0, 28 TONG CHUN STREET,22.3108781,114.2600446
272,6.5,,451.0,559.0,81.0,2.0,Northwest,2019-05-13,2788.0,6500000.0,30,36398.0, 1-23 NAM NING STREET,22.248113399999998,114.1537123
273,27.0,,808.0,1071.0,75.0,3.0,Southwest,2019-05-17,2126.0,27000000.0,30,125994.0, 1 AUSTIN ROAD WEST,22.3031647,114.1602124
274,3.0,,286.0,362.0,79.0,1.0,,2019-05-19,36.0,3001000.0,30,16805.0,,22.2793278,
275,4.5,,338.0,,,2.0,,2019-05-20,,4500000.0,30,25199.0,,22.2793278,
276,9.0,19000.0,851.0,985.0,86.0,3.0,Southwest,2019-05-13,350.0,9000000.0,30,46664.0, 23 TOWN PARK ROAD SOUTH,22.43978,114.0178567
277,8.0,,450.0,612.0,74.0,,,2019-05-18,1624.0,8000000.0,30,44798.0, 100 YEUNG UK ROAD,22.3659929,114.1199724
278,12.5,,796.0,1034.0,77.0,,,2019-05-18,928.0,12500000.0,30,58330.0, 8 WU KAI SHA ROAD,22.4294801,114.2427769
279,6.38,14500.0,310.0,405.0,77.0,2.0,,2019-05-19,1480.0,6380000.0,30,35726.0, 2-16 WANG POK STREET,22.3830492,114.1901744
280,10.7,,450.0,560.0,80.0,2.0,Northwest,2019-05-18,1818.0,10700000.0,30,49931.0," 21-29,33-37 GRANDEUR ROAD, 6,26-28,32-34 GRANDEUR ROAD, 1-3,7-21 PARC OASIS ROAD, 35-51 TAT CHEE AVENUE",,
281,7.5,15000.0,445.0,511.0,87.0,2.0,,2019-05-16,4000.0,7500000.0,30,41998.0, 22-26 WAI TSUEN ROAD,22.37323815,114.120798554016
282,5.8,,400.0,475.0,84.0,,,2019-05-16,200.0,5800000.0,30,32478.0, 4 WAH LOK PATH,22.252454999999998,114.1394795
283,9.19,,662.0,,,2.0,North,2019-05-19,973.0,9200000.0,30,46664.0, 33 LAI PING ROAD,22.411178699999997,114.2095081
284,4.9,,304.0,410.0,74.0,1.0,,2019-05-20,10642.0,4900000.0,30,27439.0,,22.2793278,
285,7.8,,563.0,695.0,81.0,3.0,,2019-05-16,200.0,7800000.0,30,43678.0, 4 WAH LOK PATH,22.252454999999998,114.1394795
286,46.8,58000.0,1255.0,1255.0,100.0,4.0,Northwest,2019-05-10,173.0,46800000.0,30,218389.0, 8 WAI YIN PATH,22.3125675,114.1854717
287,27.0,,623.0,,,2.0,Northwest,2019-05-19,691.0,27000000.0,30,125994.0, 9 AUSTIN ROAD WEST,22.3030412,114.159420083288
288,26.0,50000.0,1434.0,1775.0,81.0,,Southeast,2019-05-20,381.0,26000000.0,30,121327.0, 4699 TAI PO ROAD TAI PO KAU,22.4197935,114.1964898
289,48.0,,1249.0,1593.0,78.0,3.0,South,2019-05-19,411.0,48000000.0,30,223989.0, 9 WELFARE ROAD,22.2461484,114.1649044
290,6.8,,362.0,483.0,75.0,,,2019-05-19,1890.0,6800000.0,30,38078.0, 9 YUEN LUNG STREET,22.4444208,114.0370964
291,6.38,,379.0,,,,,2019-05-19,1407.0,6380000.0,30,35726.0, 6 YING HONG STREET,22.29636575,113.951197151105
292,19.88,,986.0,1200.0,82.0,3.0,East,2019-05-18,43.0,19880000.0,30,92769.0,,22.2793278,
293,32.0,50000.0,1482.0,1800.0,82.0,3.0,East,2019-05-20,,32000000.0,30,149326.0,,22.2793278,
294,25.0,,1211.0,1308.0,93.0,3.0,South,2019-05-19,480.0,25000000.0,30,116661.0, 16 LA SALLE ROAD,22.332151500000002,114.1816995
295,12.5,,812.0,1146.0,71.0,3.0,,2019-05-19,1733.0,12500000.0,30,58330.0, 19-25 ON KING STREET,22.3928765,114.2074994
296,8.0,,485.0,,,,West,2019-05-18,911.0,8000000.0,30,44798.0, 83 TUEN MUN HEUNG SZE WUI ROAD,22.3958081,113.974076675649
297,7.8,15000.0,484.0,,,,,2019-04-30,912.0,7800000.0,30,43678.0, 8 KWONG YIP STREET,22.447877,114.02705
298,4.5,12000.0,301.0,,,,,2019-04-25,1620.0,4500000.0,30,25199.0, 68 KUNG UM ROAD,22.4388815,114.0257915
299,9.19,20000.0,749.0,,,,,2019-05-17,402.0,9200000.0,30,46664.0, 63 YAU MA HOM ROAD,22.3713512,114.1333348
300,6.8,,498.0,623.0,80.0,2.0,Southeast,2019-05-18,2260.0,6800000.0,30,38078.0, 2-18 LOK KING STREET,22.396527300000002,114.1995083
301,90.0,118000.0,2888.0,3347.0,86.0,3.0,Northwest,2019-05-19,240.0,90000000.0,30,419978.0, 55 GARDEN ROAD,22.2751539,114.156611294609
302,14.2,,888.0,1219.0,73.0,4.0,South,2019-05-17,1676.0,14200000.0,30,66263.0, 8 KING LING ROAD,22.3051702,114.2523725
303,19.8,,1238.0,1600.0,77.0,3.0,Northeast,2019-05-19,80.0,19800000.0,30,92395.0, 4 MAN WAN ROAD,22.3185606,114.1782072
304,15.3,,702.0,800.0,88.0,3.0,,2019-05-19,72.0,15300000.0,30,71396.0, 1 FESSENDEN ROAD,22.342239000000003,114.1823633
305,9.8,,522.0,690.0,76.0,2.0,Southeast,2019-05-19,1466.0,9800000.0,30,46664.0, 1 YEUNG UK ROAD,22.36997825,114.113524719126
306,7.5,,434.0,585.0,74.0,2.0,,2019-05-19,1102.0,7500000.0,30,41998.0, 608 SAI SHA ROAD,22.4164228,114.2254689
307,6.8,,481.0,,,,,2019-05-09,912.0,6800000.0,30,38078.0, 8 KWONG YIP STREET,22.447877,114.02705
308,26.5,,1403.0,,,4.0,,2019-05-15,193.0,26500000.0,30,123660.0, 9 FO CHUN ROAD,22.4317126,114.2033784
309,19.0,39000.0,781.0,970.0,81.0,4.0,,2019-05-18,9812.0,19000000.0,30,88662.0, 18A SOUTH HORIZON DRIVE,22.243262899999998,114.148493229945
310,8.19,,743.0,1013.0,73.0,,,2019-05-19,2580.0,8200000.0,30,45918.0, 11 SHAP PAT HEUNG ROAD,22.437359899999997,114.0254431
311,5.48,12500.0,454.0,586.0,77.0,2.0,,2019-05-08,240.0,5480000.0,30,30686.0, 22 FUNG KAM STREET,22.443127399999998,114.033747875926
312,9.19,,602.0,756.0,80.0,2.0,,2019-05-19,424.0,9200000.0,30,46664.0, 2 LOK KWAI PATH,22.401121300000003,114.1955985
313,8.1,19800.0,682.0,865.0,79.0,3.0,Southwest,2019-05-17,1462.0,8100000.0,30,45358.0, 8-11 MA WO ROAD,22.4427737,114.1607902
314,17.89,,766.0,941.0,81.0,3.0,Southwest,2019-05-19,550.0,17900000.0,30,83529.0, 268 QUEEN'S ROAD CENTRAL,22.281504100000003,114.1567688
315,9.8,,502.0,560.0,90.0,2.0,Southeast,2019-05-19,144.0,9800000.0,30,46664.0, 67E WATERLOO ROAD,22.326145,114.178558
316,30.0,,1707.0,1750.0,98.0,3.0,Northeast,2019-05-04,25.0,30000000.0,30,139993.0,,22.2793278,
317,17.3,35000.0,665.0,898.0,74.0,3.0,Northwest,2019-05-10,700.0,17300000.0,30,80729.0, 18 HOI FAI ROAD,22.3217806,114.1576887
318,18.5,,879.0,1107.0,79.0,3.0,Southwest,2019-05-19,9812.0,18500000.0,30,86329.0, 18A SOUTH HORIZON DRIVE,22.243262899999998,114.148493229945
319,12.0,,837.0,1078.0,78.0,3.0,Southeast,2019-05-19,1606.0,12000000.0,30,55997.0, 9 SHA ON STREET,22.4274922,114.2424058
320,8.0,,412.0,561.0,73.0,2.0,,2019-05-19,1102.0,8000000.0,30,44798.0, 608 SAI SHA ROAD,22.4164228,114.2254689
321,20.0,,628.0,,,2.0,,2019-05-19,255.0,20000000.0,30,93329.0, 88 THIRD STREET,22.2856611,114.1422568
322,12.0,26000.0,694.0,,,,,2019-05-18,1717.0,12000000.0,30,55997.0, 48 WING SHUN STREET,22.3653666,114.1133174
323,5.48,,449.0,586.0,77.0,,,2019-05-08,542.0,5488000.0,30,30731.0, 83 SHAP PAT HEUNG ROAD,22.437359899999997,114.0254431
324,10.0,,915.0,1065.0,86.0,3.0,,2019-05-19,90.0,10000000.0,30,46664.0, 20 YAU KING LANE,22.4316714,114.1994914
325,12.5,,883.0,1183.0,75.0,4.0,Northwest,2019-05-17,783.0,12500000.0,30,58330.0, 12 TUNG CHUNG WATERFRONT ROAD,22.292575699999997,113.9395915
326,6.0,13000.0,529.0,,,2.0,,2019-05-18,141.0,6000000.0,30,33598.0, 138 TONG YAN SAN TSUEN ROAD,22.4423085,114.0112576
327,8.0,,502.0,,,2.0,,2019-05-20,1717.0,8000000.0,30,44798.0, 48 WING SHUN STREET,22.3653666,114.1133174
328,12.5,25000.0,699.0,,,,,2019-05-10,1717.0,12500000.0,30,58330.0, 48 WING SHUN STREET,22.3653666,114.1133174
329,6.1,12000.0,687.0,850.0,81.0,,South,2019-03-18,86.0,6100000.0,30,34158.0, 76-98 YUEN LONG ON NING ROAD,22.4462803,114.025203298355
330,6.08,14800.0,598.0,,,2.0,South,2019-05-13,1620.0,6080000.0,30,34046.0, 68 KUNG UM ROAD,22.4388815,114.0257915
331,7.5,,483.0,,,,,2019-05-17,932.0,7500000.0,30,41998.0, 7 YING HONG STREET,22.29636575,113.951197151105
332,5.09,,357.0,499.0,72.0,2.0,,2019-03-30,2580.0,5100000.0,30,28559.0, 11 SHAP PAT HEUNG ROAD,22.437359899999997,114.0254431
333,12.6,,512.0,700.0,73.0,2.0,,2019-05-14,60.0,12600000.0,30,58797.0, 71-73 ROBINSON ROAD,22.28196,114.14774
334,5.78,,348.0,440.0,79.0,1.0,,2019-05-19,1400.0,5780000.0,30,32366.0, 1-15 WANG POK STREET,22.383117499999997,114.190743798301
335,15.38,,931.0,1218.0,76.0,,,2019-05-16,770.0,15380000.0,30,71770.0, 108 ROUTE TWISK,22.424075199999997,114.1105333
336,9.3,,699.0,,,3.0,,2019-04-29,1717.0,9300000.0,30,46664.0, 48 WING SHUN STREET,22.3653666,114.1133174
337,6.28,13500.0,393.0,525.0,75.0,2.0,Southwest,2019-05-17,2200.0,6280000.0,30,35166.0, 8 YUEN LUNG STREET,22.442700600000002,114.0357349
338,110.0,160000.0,1474.0,2062.0,71.0,,Southeast,2019-04-22,345.0,110000000.0,30,513307.0, 18 HANOI ROAD,22.2975063,114.1740154
339,110.0,160000.0,817.0,1124.0,73.0,,Northeast,2019-05-15,345.0,110000000.0,30,513307.0, 18 HANOI ROAD,22.2975063,114.1740154
340,6.8,13000.0,488.0,669.0,73.0,2.0,Southwest,2019-03-23,480.0,6800000.0,30,38078.0, 1 FUNG KAM STREET,22.4422301,114.0334406
341,6.2,,460.0,609.0,76.0,2.0,Southwest,2019-04-10,1618.0,6200000.0,30,34718.0, 33 YUEN LONG KAU HUI ROAD,22.4482733,114.0338216
342,6.2,,453.0,603.0,75.0,2.0,,2019-05-18,728.0,6200000.0,30,34718.0, 1 MA SIK ROAD,22.5008348,114.1459272
343,17.8,,1030.0,,,,,2019-05-09,9.0,17800000.0,30,83062.0,,22.2793278,
344,5.8,,414.0,565.0,73.0,2.0,,2019-05-12,2580.0,5800000.0,30,32478.0, 11 SHAP PAT HEUNG ROAD,22.437359899999997,114.0254431
345,8.3,,459.0,625.0,73.0,2.0,Southeast,2019-05-18,2880.0,8300000.0,30,46478.0, 1 TONG TAK STREET,22.309026199999998,114.2604145
346,19.38,,826.0,,,4.0,,2019-05-19,983.0,19380000.0,30,90435.0, 51 WING SHUN STREET,22.3653666,114.1133174
347,18.0,,894.0,978.0,91.0,3.0,North,2019-05-18,16.0,18000000.0,30,83996.0, 57 NGA TSIN WAI ROAD,22.3290545,114.1854154
348,9.9,,450.0,,,2.0,,2019-05-18,106.0,9900000.0,30,46664.0, 68 MAIN STREET AP LEI CHAU,22.244187399999998,114.1560597
349,38.0,75000.0,1680.0,1900.0,88.0,2.0,North,2019-05-16,86.0,38000000.0,30,177324.0, 17-25 CONDUIT ROAD,22.27988,114.15012
350,5.8,,443.0,603.0,73.0,,,2019-03-26,2580.0,5800000.0,30,32478.0, 11 SHAP PAT HEUNG ROAD,22.437359899999997,114.0254431
351,3.4,,181.0,,,1.0,Northeast,2019-05-19,1071.0,3400000.0,30,19039.0, 9 FUNG YUEN ROAD,22.4591179,114.1796342
352,76.98,,2626.0,3400.0,77.0,4.0,,2019-05-19,25.0,76980000.0,30,359222.0, 1 Robinson Road,22.27703685,114.154009745947
353,30.0,,1953.0,3486.0,56.0,4.0,,2019-05-17,106.0,30000000.0,30,139993.0, 1 LO PING ROAD,22.4662693,114.1934059
354,8.22,18000.0,822.0,,,3.0,,2019-04-10,1620.0,8220000.0,30,46030.0, 68 KUNG UM ROAD,22.4388815,114.0257915
355,17.5,,802.0,1047.0,77.0,3.0,North,2019-05-19,328.0,17500000.0,30,81662.0, 2 SEYMOUR ROAD,22.28219,114.14985
356,6.4,,374.0,478.0,78.0,,,2019-05-19,1080.0,6400000.0,30,35838.0, 83 TUEN MUN HEUNG SZE WUI ROAD,22.3958081,113.974076675649
357,21.0,,1115.0,1230.0,91.0,3.0,Northeast,2019-05-09,160.0,21000000.0,30,97995.0, 12 BROADCAST DRIVE,22.3423694,114.1819538
